track_name,artist(s)_name,artist_count,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,artist_avg_streams,total_playlists,chart_appearances_count,key_A,key_A#,key_B,key_C#,key_D,key_D#,key_E,key_F,key_F#,key_G,key_G#,key_Unknown,mode_Major,mode_Minor,release_date
Las Morras,"BLESSD, Peso Pluma",0.4972817167765908,-0.6219227262303241,-0.2049218851189796,-0.6832663644900554,-0.6923015298401831,0.5156007572359126,-0.33735159883004345,-0.2762264104490927,-0.35490696328625354,0.3729833680067634,0.7543241250848106,1.6434388119449554,1.192181827974853,0.1517289494010818,-0.18813199633449962,-0.8182274404176072,-0.6188291735741569,-0.7998877458620202,-0.6004524198371849,1.204465457275986,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-04
CHORRITO PA LAS ANIMAS,Feid,-0.6230716545900549,-0.36474794091118423,1.226152593424556,-0.29847848083121603,-0.44923508334465523,0.2587023948230543,-0.3108015696217617,0.38685613151056797,-0.34219718232645047,-0.9464153618574515,0.48078116800496856,0.40772985434013626,1.13172906208893,-0.6180218559182203,-0.18813199633449962,1.2249674894067828,-0.41696567796704703,-0.6307839584388328,-0.36689871477137925,1.204465457275986,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2022-12-02
Ch y la Pizza,"Fuerza Regida, Natanael Cano",0.4972817167765908,-0.5908843900711176,-0.10270227950872703,-0.39896235584438994,-0.6691523444596567,0.39703228227613185,-0.3338115949356059,0.055314860530737656,-0.27229338704753353,0.9435341701102077,-0.06630474615471546,1.4303855433924004,-0.2586845532872968,0.4981168117947678,-0.18813199633449962,-0.30742870796150973,0.2895565566578376,-0.6502307908553882,-0.5722823189378494,1.204465457275986,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2022-12-01
Snow On The Beach (feat. More Lana Del Rey),"Lana Del Rey, Taylor Swift",0.4972817167765908,-0.6133080043575647,-0.5115807019497373,-0.800952355060854,-0.7733236786720258,-1.0257894172412372,-0.33292659396199653,-0.44199704593900785,-0.3612618537661551,-0.4471834100169377,-0.06630474615471546,-0.8279791032646828,-1.467739871005755,2.0761059626993372,-0.18813199633449962,-0.5263424504426943,-0.7197609213777119,-0.2957342251696078,-0.5930451423098696,-1.1589983329450462,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2023-05-26
Players,Coi Leray,-0.6230716545900549,-0.13987836261489198,-0.30714149072923214,-0.316052864667129,0.5809036660887725,-0.07724161756299115,-0.21433646349833785,-0.44199704593900785,1.1639118614102144,-0.6254805356742641,1.9168816926741392,0.4503405080506473,-0.7423066803746801,-0.9259221780459412,-0.18813199633449962,-0.9641699354050637,0.5923518000685024,-0.7938274118221363,-0.14546600929572592,0.41664419386897533,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2022-11-30
Bite Me,ENHYPEN,-0.6230716545900549,-0.6145748752212058,2.9127760859937233,-0.771975931421788,-0.6923015298401831,0.8713061821152549,-0.33646659785643407,-0.44199704593900785,-0.005387986891668863,-0.6254805356742641,0.8910956036247316,0.7486150840242243,0.8294652326593156,0.03626632860318649,-0.18813199633449962,-0.5263424504426943,0.39048830446139254,-0.9766343167138598,-0.5938307626536757,0.41664419386897533,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023-05-22
Stand By Me (feat. Morgan Wallen),"Lil Durk, Morgan Wallen",0.4972817167765908,-0.6105208884575544,-0.3582512935343584,-0.8261657347298144,-0.5186826394862346,0.5946464072090998,-0.3355815968828247,-0.44199704593900785,0.3568407704627189,0.4086427931382287,0.6175526465448896,0.40772985434013626,-0.3795900850591426,-0.8104595572480459,-0.18813199633449962,-0.1614862129740533,-0.7197609213777119,-0.9958323406456167,-0.5884436517247191,0.41664419386897533,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-05-26
Normal,Feid,-0.6230716545900549,-0.3470117488202091,1.226152593424556,-0.09683188377052393,-0.240892414919917,0.2784638073163511,-0.30106655891205836,0.38685613151056797,-0.3231325108867458,1.6923820978709783,0.27562395019508706,0.32250854691911424,-0.5004956168309884,-0.8874346377799761,-0.18813199633449962,0.6411975094569571,0.18862480885428265,-0.6307839584388328,-0.34793159504234455,1.204465457275986,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2022-07-08
Hummingbird (Metro Boomin & James Blake),"James Blake, Metro Boomin",0.4972817167765908,-0.6236963454394217,-0.5626905047548635,-0.8374609754462267,-0.7733236786720258,-0.6305611673753013,-0.33646659785643407,-0.44199704593900785,-0.35490696328625354,-1.4813067388294305,-0.545004921044439,-1.083643025527749,-0.2586845532872968,0.7290420533905584,-0.06916066753106356,0.49525501446950065,0.2895565566578376,-0.9941035534668732,-0.6026970493909168,0.41664419386897533,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2023-06-02
Seu Brilho Sumiu - Ao Vivo,"Israel & Rodolffo, Mari Fernandez",0.4972817167765908,-0.5362822558481869,-0.3582512935343584,-0.6629841874871867,-0.7038761225304464,-0.4527084549356302,-0.295756553070402,-0.2762264104490927,-0.17697002984901045,1.121831295767534,-0.271461963964597,1.0042790062872904,1.6758039550622363,0.1517289494010818,-0.18813199633449962,5.311357349055562,-0.5178974257706019,-0.8027358863321938,-0.5194212929474629,1.204465457275986,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2023-03-01
Bad Habit,Steve Lacy,-0.6230716545900549,0.378271820614311,-0.0004826738984744764,0.5445088850206975,1.009163595628512,0.39703228227613185,-0.22495647518165057,2.2103331218996347,-0.17697002984901045,1.656722672739513,0.13885247165516604,0.7486150840242243,-0.8027594462606029,1.3833302379119652,-0.18813199633449962,1.4438812318879675,-0.6188291735741569,0.35138941567542964,0.31636652138461535,1.204465457275986,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2022-06-29
CUFF IT,Beyoncï¿,-0.6230716545900549,0.33469146290505775,-0.10270227950872703,0.14431558787269894,1.7036391570443064,0.7132148821688805,-0.04884128143338135,3.8680394767987862,-0.21509937272841967,-0.26888628435961137,0.7543241250848106,0.5355618154716693,0.2853903396860094,-0.8874346377799761,-0.18813199633449962,-0.8182274404176072,0.39048830446139254,-0.5402518433104649,0.30682684578125474,1.204465457275986,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2022-07-29
Lilith (feat. SUGA of BTS) (Diablo IV Anthem),"Halsey, Suga",0.4972817167765908,-0.6315509447939963,-0.30714149072923214,-0.8157164957035209,-0.7154507152207096,-0.7491296423350822,-0.3338115949356059,-0.11045577495917751,-0.33584229184654896,-1.3743284634350346,-1.639176749363807,-1.594970870053881,0.587654169115624,-1.0028972585778715,-0.18813199633449962,0.05742752950713134,-0.21510218235993714,-0.12768449633927087,-0.608757549185993,1.204465457275986,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-06-05
69,"Nicky Jam, Feid",0.4972817167765908,-0.5151255124253807,0.5106153541527884,-0.8051964856026264,-0.33348915644202287,-0.7491296423350822,-0.2984115559912302,-0.11045577495917751,-0.34219718232645047,-1.0533936372518473,0.8227098643547711,0.27989789320860325,-0.13777902151545096,-0.6180218559182203,-0.18813199633449962,-0.5263424504426943,1.2988740346933871,-0.8842653673267287,-0.49742392332089,1.204465457275986,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2023-05-18
Niï¿½ï¿½a Bo,"Sean Paul, Feid",0.4972817167765908,-0.49346202065711825,1.1239329878143036,-0.7044761057168945,-0.44923508334465523,-0.5119926924155206,-0.3028365608592771,0.38685613151056797,-0.08164667265048733,-1.1247124875147778,1.0278670821646525,-0.1888192976070178,-0.13777902151545096,-0.6565093961841855,-0.18813199633449962,-0.5993136979364226,0.4914200522649475,-0.28149037135672833,-0.47991581280178114,1.204465457275986,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023-04-21
Search & Rescue,Drake,-0.6230716545900549,-0.39705314793403185,-0.30714149072923214,-0.5984187014617984,-0.11357189532702144,0.3575094572895383,-0.3028365608592771,-0.44199704593900785,0.7953282135759252,0.6939181941899508,1.0278670821646525,0.10945527836655923,-1.2259288074620633,-0.8104595572480459,-0.18813199633449962,1.0790249944193264,-0.31603393016349207,-0.21623793564478397,-0.3912529454293705,0.41664419386897533,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-07
AMERICA HAS A PROBLEM (feat. Kendrick Lamar),"Kendrick Lamar, Beyoncï¿",0.4972817167765908,-0.5452770389800385,-0.6138003075599898,-0.8067089861018822,-0.391362119893339,-0.9862665922546436,-0.3116865705953711,-0.44199704593900785,-0.35490696328625354,0.12336739208650656,0.7543241250848106,-1.3393069477908148,0.34584310557193226,-1.0028972585778715,-0.18813199633449962,-0.1614862129740533,-0.6188291735741569,-0.6074501807287195,-0.5263796445640317,-0.37117706953803536,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2023-05-19
Lavender Haze,Taylor Swift,-0.6230716545900549,-0.18206516237414003,-0.2049218851189796,-0.04545090809304839,-0.19459404415886408,-0.17604868002947513,-0.3072615657273241,1.2157093089601438,-0.35490696328625354,-0.9107559367259862,0.41239542873500806,-1.7654134848959249,-1.2259288074620633,-0.04070875192874373,-0.18813199633449962,-0.1614862129740533,-0.21510218235993714,-0.3128538154413508,-0.20214290552745676,1.204465457275986,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2022-10-21
"Link Up (Metro Boomin & Don Toliver, Wizkid feat. BEAM & Toian) - Spider-Verse Remix (Spider-Man: Across the Spider-Verse )","WizKid, Toian, Metro Boomin, Don Toliver, Beam",3.858341830876528,-0.6338313123485503,-0.6138003075599898,-0.8496477982655296,-0.7501744932914993,-0.8281752923082693,-0.33823659980365284,-0.44199704593900785,-0.3612618537661551,-0.7681182362001251,1.7117244748642577,0.32250854691911424,-0.8027594462606029,0.5366043520607329,5.879405772640739,0.5682262619632289,-0.21510218235993714,-0.3991211307970212,-0.6116755676058445,-1.1589983329450462,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2023-06-02
Efecto,Bad Bunny,-0.6230716545900549,-0.15153357456038993,1.0728231850091772,0.9413714814044305,-0.391362119893339,0.2587023948230543,-0.3028365608592771,0.5526267670004832,-0.34855207280635203,-0.875096511594521,0.8910956036247316,-1.211474986659282,-0.9841177439183717,-0.502559235120325,-0.18813199633449962,-0.8911986879113355,-0.5178974257706019,0.2176181854194176,-0.17644189713722636,1.204465457275986,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2022-05-06
Erro Gostoso - Ao Vivo,Simone Mendes,-0.6230716545900549,-0.534128575379997,-0.3582512935343584,-0.6366203701315429,-0.6923015298401831,0.10061109487667998,-0.27363152873016716,-0.11045577495917751,-0.04987222025097964,1.121831295767534,-0.545004921044439,0.4929511617611583,1.4944456574044676,-0.3486090740564646,-0.18813199633449962,4.508673626624552,-0.11417043455638219,-0.8968637485118929,-0.5145953394069392,1.204465457275986,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2023-01-27
Cupido,Tini,-0.6230716545900549,-0.5016966812707853,0.6128349597630408,-0.5232718966444675,-0.19459404415886408,-0.4527084549356302,-0.28513654138708927,0.22108549602065283,-0.018097767851471942,-0.09058915870228504,1.6433387355942972,0.4929511617611583,-0.3795900850591426,0.959967294986349,-0.18813199633449962,0.9330824994318699,1.1979422868898322,-0.6498540634076891,-0.4824971367885728,1.204465457275986,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-02-14
Just Wanna Rock,Lil Uzi Vert,-0.6230716545900549,-0.15267375833766691,0.0506271289066518,-0.10052365362940999,0.04847240233666382,-0.4922312799222238,-0.2992965569648396,-0.44199704593900785,-0.3612618537661551,0.9791935952416729,-1.228862313744044,-2.021077407158991,-0.5609483827169113,-0.7719720169820807,-0.18813199633449962,-0.8911986879113355,-0.7197609213777119,-0.6942691500219427,-0.17273825837356868,-0.37117706953803536,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2022-10-17
Unstoppable,Sia,-0.6230716545900549,0.31429484200043634,0.0506271289066518,0.7513909618903768,0.5924782587790358,0.2784638073163511,0.672434512058274,-0.11045577495917751,-0.3612618537661551,1.8350197983968393,-1.365633792283965,-1.0410323718172378,0.8294652326593156,-0.6180218559182203,-0.18813199633449962,-0.5993136979364226,-0.21510218235993714,0.7715670390308453,0.36945201033037517,0.41664419386897533,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2016-01-21
Until I Found You,Stephen Sanchez,-0.6230716545900549,-0.09794493702837212,-0.4093610963394847,0.37471274160060286,0.013748624265874117,0.9503518320884421,-0.20460145278863454,2.8734156638592956,2.4221801764307194,2.8334837020778667,-2.2546484027934515,-1.1262536792382598,-0.8027594462606029,1.614255479507756,-0.18813199633449962,-0.015543717986596876,-0.6188291735741569,0.3900486899648591,-0.1125821863335534,1.204465457275986,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2021-09-01
Rich Flex,"Drake, 21 Savage",0.4972817167765908,-0.06880690716462722,0.3061761429322832,0.10501215075038532,0.18736751461982262,0.6341692321956934,-0.3037215618328865,-0.44199704593900785,-0.21509937272841967,1.0861718706360688,-0.7501621388543205,-0.40187256615957284,-0.7423066803746801,-0.848947097514011,-0.18813199633449962,1.297938736900511,1.399805782496942,-0.38082649432298454,-0.09765539980123616,0.41664419386897533,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2022-11-04
Easy On Me,Adele,-0.6230716545900549,0.6327861771198046,0.40839574854253574,1.574370242155117,2.201346642725625,0.6934534696755837,0.24055403693689015,3.204956934839126,-0.30406783944704124,0.6939181941899508,-0.4766191817744785,-1.637581523764392,-1.6490981686635238,1.1908925365821397,-0.18813199633449962,-0.38039995545523797,-0.7197609213777119,1.5590012245082503,0.6124331595218548,1.204465457275986,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2021-10-14
Cartï¿½ï¿½o B,"MC Caverinha, KayBlack",0.4972817167765908,-0.6247098421303344,-0.4093610963394847,-0.7811436537738639,-0.7038761225304464,-0.9862665922546436,-0.31434157351619924,-0.2762264104490927,-0.29135805848723817,-0.5185022602798682,1.1646385607045735,0.15206593207707023,-1.0445705098042946,-0.04070875192874373,-0.18813199633449962,0.13039877700085956,5.437075694639139,-1.1033770261492257,-0.6001157254041252,1.204465457275986,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-05-11
Danger (Spider) (Offset & JID),"Offset, JID",0.4972817167765908,-0.6316776318803604,-0.6138003075599898,-0.8633904692202896,-0.7501744932914993,-0.9665051797613469,-0.3355815968828247,-0.44199704593900785,-0.3612618537661551,0.7295776193214161,1.096252821434613,-1.1262536792382598,0.2853903396860094,-0.8874346377799761,-0.18813199633449962,0.3493125194820442,0.18862480885428265,-0.42624415109544067,-0.6094309380521126,-1.1589983329450462,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2023-06-02
Oi Balde - Ao Vivo,Zï¿½ï¿½ Neto & Crist,-0.6230716545900549,-0.551738080384608,-0.5115807019497373,-0.6507334772522748,-0.6460031590791302,0.10061109487667998,-0.2992965569648396,-0.2762264104490927,-0.15155046792940427,-0.5185022602798682,0.0020809931152450402,0.15206593207707023,0.16448480791416356,1.26786761711407,-0.18813199633449962,4.508673626624552,-0.5178974257706019,-0.9170303537515185,-0.5330013017475409,1.204465457275986,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-02-14
The Real Slim Shady,Eminem,-0.6230716545900549,1.9716153058157013,0.7661643681784197,1.6069851490723077,0.1526437365490329,0.021565444903492808,2.5539465819518434,-0.2762264104490927,-0.2532287156078289,-0.6611399608057293,1.9168816926741392,1.1321109674188232,0.10403204202824066,-0.9259221780459412,-0.18813199633449962,-1.037141182898792,-0.41696567796704703,1.5727460322251499,2.0720035268360317,1.204465457275986,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2000-01-01
MERCHO,"Migrantes, LiL CaKe, Nico Valdi",1.6176350881432364,-0.49827612993895437,0.40839574854253574,-0.4991628976884117,-0.3103399710614964,-0.5910383423887078,-0.291331548202355,0.22108549602065283,0.17254894654557426,-1.0533936372518473,1.1646385607045735,1.8991027342080213,0.8899179985452385,0.6135794325926631,-0.18813199633449962,-0.015543717986596876,0.0876930610507277,-0.7004470019880004,-0.4813748220117069,1.204465457275986,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2022-12-16
The Color Violet,Tory Lanez,-0.6230716545900549,-0.33130255011105963,1.021713382204051,-0.17333536775810213,-0.7501744932914993,0.5353621697292095,-0.3223065822786838,-0.2762264104490927,-0.018097767851471942,-0.6254805356742641,-0.13469048542467596,-0.2314299513175288,-0.6818539144887571,-0.4255841545883948,-0.18813199633449962,-0.6722849454301508,-0.5178974257706019,-0.2348631219751853,-0.34164663229189524,1.204465457275986,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2021-12-10
Glimpse of Us,Joji,-0.6230716545900549,0.143140588322526,-0.30714149072923214,0.8372970669154909,0.47673233187640346,-0.19581009252277193,-0.20106144889419694,0.055314860530737656,-0.16426024888920734,1.6923820978709783,-1.5707910100938465,-1.0410323718172378,-1.9513619980931383,2.3840062848270582,-0.18813199633449962,-0.30742870796150973,-0.5178974257706019,0.697875674466861,0.10593250072224844,1.204465457275986,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2022-06-10
Mejor Que Yo,"Mambo Kingz, DJ Luian, Anuel Aa",1.6176350881432364,-0.5732748850665065,-0.5626905047548635,-0.8177253856778949,-0.6807269371499198,-0.7688910548283789,-0.3311565920147777,-0.44199704593900785,-0.35490696328625354,1.9776574989227005,-0.3398477032345575,0.19467658578758124,0.10403204202824066,-0.3486090740564646,-0.18813199633449962,-0.45337120294896616,-0.5178974257706019,-0.9393656889309656,-0.5564576805840394,0.41664419386897533,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023-05-04
Curtains,Ed Sheeran,-0.6230716545900549,-0.5682074016119422,-0.6138003075599898,-0.8370598805221288,-0.35663834182254933,-0.9665051797613469,-0.31699657643702744,-0.44199704593900785,-0.043517329771078105,1.90633864865977,-1.1604765744740835,-0.3166512587385508,0.7085597008874698,-0.6565093961841855,-0.18813199633449962,1.0060537469255981,-0.5178974257706019,1.4754065582160971,-0.5470302364583653,-0.37117706953803536,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2023-05-05
UNFORGIVEN (feat. Nile Rodgers),"Nile Rodgers, LE SSERAFIM",0.4972817167765908,-0.6173619911212161,0.0506271289066518,-0.7450277849648826,-0.6228539736986037,1.14796595702141,-0.33292659396199653,-0.44199704593900785,-0.04987222025097964,-0.6611399608057293,0.8910956036247316,-0.5723151810016168,1.4339928915185447,-0.6180218559182203,-0.18813199633449962,-0.5263424504426943,-0.5178974257706019,-0.37535978585804586,-0.5951775403859149,0.41664419386897533,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023-05-01
Haegeum,Agust D,-0.6230716545900549,-0.6278770192894372,-0.0004826738984744764,-0.6977685748479129,-0.7154507152207096,0.6341692321956934,-0.3320415929883871,-0.11045577495917751,-0.30406783944704124,-1.3386690383035693,0.20723821092512656,1.3451642359713782,1.192181827974853,0.1517289494010818,-0.18813199633449962,2.1006224593315213,2.005396269318272,-1.0132371386492578,-0.6052783733777085,1.204465457275986,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2023-04-21
Conexï¿½ï¿½es de Mï¿½ï¿½fia (feat. Rich ,"Rich The Kid, Matuï¿",0.4972817167765908,-0.6100141401120979,-0.4093610963394847,-0.7711536960055992,-0.588130195627814,-0.8874595297881597,-0.30460656280649595,-0.2762264104490927,-0.17697002984901045,-0.19756743409668084,0.6859383858148501,0.7486150840242243,-0.3795900850591426,0.4596292715288027,-0.18813199633449962,0.5682262619632289,-0.5178974257706019,-1.0891021019280969,-0.5847400129610615,1.204465457275986,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2023-04-30
MIENTRAS ME CURO DEL CORA,Karol G,-0.6230716545900549,-0.5295678402708891,1.1750427906194298,-0.5431697554357304,-0.6112793810083404,-0.5119926924155206,-0.31434157351619924,0.5526267670004832,-0.3612618537661551,-1.5169661639608958,-1.0237050959341625,0.23728723949809225,-0.9841177439183717,2.2685436640291625,-0.18813199633449962,-0.23445746046778151,2.9137819995502663,-0.38268851676970445,-0.514932033839999,0.41664419386897533,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2023-02-24
Never Felt So Alone,Labrinth,-0.6230716545900549,-0.43962000895237224,-0.460470899144611,-0.6996436588467675,-0.25246700761018026,-0.9269823547747532,-0.295756553070402,-0.44199704593900785,-0.2341640441681243,-0.875096511594521,-1.5707910100938465,-0.6575364884226388,-1.4072871051198321,0.8829922144544189,-0.18813199633449962,1.4438812318879675,-0.5178974257706019,-0.4204045760288337,-0.42941164784281305,0.41664419386897533,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2023-04-07
X SI VOLVEMOS,"Karol G, Romeo Santos",0.4972817167765908,-0.3893252356658212,1.0728231850091772,-0.4368703305556789,-0.2640416003004435,0.5551235822225062,-0.2939865511231832,0.8841680379803135,-0.33584229184654896,1.9776574989227005,0.8227098643547711,0.27989789320860325,0.8294652326593156,0.26719157019897716,-0.18813199633449962,-0.5263424504426943,1.500737530300497,-0.49706198187776196,-0.384743519723548,1.204465457275986,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2023-02-02
ceilings,Lizzy McAlpine,-0.6230716545900549,-0.24806913436984046,-0.15381208231385332,-0.38998652166435915,-0.00940056111465235,0.061088269890086394,-0.2984115559912302,-0.44199704593900785,-0.3231325108867458,0.9078747449787424,-1.092090835204123,-1.0410323718172378,-1.8909092322072152,0.8060171339224886,-0.18813199633449962,0.276341271988316,-0.7197609213777119,-0.5444418885898522,-0.25769748698232164,0.41664419386897533,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2022-04-08
Cupid,Fifty Fifty,-0.6230716545900549,-0.5921512609347587,-0.10270227950872703,-0.6609291540520362,-0.6112793810083404,0.8120219446353645,-0.31434157351619924,-0.44199704593900785,1.6723030998023376,-0.09058915870228504,0.6859383858148501,1.8138814267869994,0.10403204202824066,1.4603053184438954,-0.18813199633449962,1.4438812318879675,-0.7197609213777119,-0.4812582826413078,-0.5703743838171773,0.41664419386897533,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-02-24
I AM,IVE,-0.6230716545900549,-0.6124211947530159,0.15284673451690436,-0.6901391896618428,-0.5997047883180773,0.9898746570750356,-0.3346965959092153,-0.44199704593900785,-0.011742877371570402,-0.019270308439354504,0.07046673238520554,-0.5723151810016168,1.4339928915185447,-1.0028972585778715,-0.18813199633449962,-0.745256192923879,-0.5178974257706019,-0.6898149445035289,-0.5908005127561377,0.41664419386897533,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2023-04-10
Cupid ï¿½ï¿½ï¿½ Twin Ver. (FIFTY FIFTY) ï¿½ï¿½ï¿½ Spe,sped up 8282,-0.6230716545900549,-0.5989923635984205,-0.5115807019497373,-0.7243284405766901,-0.784898271362289,-1.0257894172412372,-0.3355815968828247,-0.44199704593900785,-0.3612618537661551,0.7652370444528813,0.48078116800496856,1.0042790062872904,0.527201403229701,0.575091892326698,-0.18813199633449962,-0.6722849454301508,-0.6188291735741569,-1.0221922121780023,-0.5808119112420307,-1.1589983329450462,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1997-01-01
Shorty Party,"Cartel De Santa, La Kelly",0.4972817167765908,-0.6040598470529848,-0.0004826738984744764,-0.6199711871300131,-0.6923015298401831,-0.7491296423350822,-0.3302715910411683,-0.11045577495917751,-0.15155046792940427,-0.9464153618574515,1.7801102141342182,-0.1888192976070178,-1.0445705098042946,0.22870402993301203,-0.18813199633449962,-0.5993136979364226,2.610986756139601,-0.8730732749980261,-0.5837299296618822,1.204465457275986,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2023-03-04
Super,SEVENTEEN,-0.6230716545900549,-0.6244564679576062,-0.0004826738984744764,-0.7464636279785789,-0.5997047883180773,1.0096360695683324,-0.33292659396199653,-0.44199704593900785,-0.011742877371570402,0.5156210685326245,0.6859383858148501,-0.7001471421331499,1.4339928915185447,-0.4255841545883948,-0.18813199633449962,-0.08851496548032509,-0.11417043455638219,-1.0538217876088642,-0.601238040180991,0.41664419386897533,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2023-04-24
Slut Me Out,NLE Choppa,-0.6230716545900549,-0.5554120058891673,-0.4093610963394847,-0.5712492841991966,-0.5418318248667611,-0.9467437672680501,-0.32938659006755894,-0.44199704593900785,-0.33584229184654896,-0.05492973357081977,1.8484959534041787,0.8338363914452463,-0.19823178740137387,-0.5795343156522552,-0.18813199633449962,2.5384499442938906,3.216577242960931,-0.8750020725987275,-0.5390618015426171,0.41664419386897533,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2022-04-22
Double Fantasy (with Future),"The Weeknd, Future",0.4972817167765908,-0.510691464402637,-0.6138003075599898,-0.7377114050483019,-0.36821293451281256,0.2587023948230543,-0.31611157546341806,-0.44199704593900785,-0.3612618537661551,-0.12624858383375032,-0.4766191817744785,-1.7654134848959249,-0.4400428509450655,-1.0028972585778715,-0.18813199633449962,2.319536201812706,-0.7197609213777119,-0.1418542621954436,-0.4960771455886509,-1.1589983329450462,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2023-04-21
All Of The Girls You Loved Before,Taylor Swift,-0.6230716545900549,-0.49637582364349275,-0.30714149072923214,-0.5805162759741005,-0.4839588614154449,-0.9072209422814564,-0.3240765842259026,-0.44199704593900785,-0.3294874013666474,-0.9464153618574515,0.34400968946504756,-0.4870938735805948,-1.0445705098042946,1.6912305600396862,-0.18813199633449962,-0.38039995545523797,-0.6188291735741569,-0.3128538154413508,-0.4855273866861109,0.41664419386897533,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2019-08-23
PROVENZA,Karol G,-0.6230716545900549,0.17569916951810183,1.1239329878143036,0.6547525370706468,0.5346052953277196,1.0293974820616292,-0.21079645960390028,1.381479944450059,-0.2341640441681243,-0.4115239848854724,1.3697957785144552,0.06684462465604823,-0.7423066803746801,1.4987928587098607,-0.06916066753106356,-0.5263424504426943,-0.5178974257706019,-0.38268851676970445,0.13410260162158397,1.204465457275986,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2022-04-21
Princess Diana (with Nicki Minaj),"Nicki Minaj, Ice Spice",0.4972817167765908,-0.4758525156525072,-0.4093610963394847,-0.7221566849956058,-0.784898271362289,-1.0257894172412372,-0.34089160272448105,-0.44199704593900785,-0.3612618537661551,0.9078747449787424,1.5749529963243367,0.9616683525767793,0.22493757380008647,-0.502559235120325,-0.18813199633449962,-0.5993136979364226,0.8951470434791673,-0.9927433391042233,-0.4723963037967792,-1.1589983329450462,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-04-14
Di Que Si,"Grupo Marca Registrada, Grupo Frontera",0.4972817167765908,-0.613688065616657,-0.10270227950872703,-0.6475000637700556,-0.738599900601236,0.23894098232975752,-0.33735159883004345,-0.11045577495917751,-0.12613090600979812,2.1202951994485617,-0.68177639958436,1.2173322748398454,-0.3191373191732197,-0.7334844767161156,-0.18813199633449962,-0.8911986879113355,-0.5178974257706019,-0.7096818345571771,-0.5936062996983026,1.204465457275986,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2023-02-03
